year,population,y_pop,y_pop_us_100,y_wkr,y_wkr_us_100,growth_100,i_y,g_y,ed_att,nx_y,x_m_y,ex_rate,country
1997,128.8457,2676,6.385,10384,12.0695,-2.6651,13.8239,17.1825,NaN,-1.947,12.505,41.1115,PAK
1998,132.0137,2724,6.2965,10307,11.6434,1.7858,13.6443,16.4994,NaN,-0.0673,11.9435,45.0467,PAK
1999,135.1581,2724,6.0899,10318,11.3266,-0.0282,12.2189,14.1175,NaN,-0.8265,11.2712,49.5007,PAK
2e3,138.2505,2743,5.9546,10807,11.5512,0.7137,12.8453,14.0015,3.27,-0.2044,11.548400000000001,53.6482,PAK
2001,141.2821,2705,5.8897,10727,11.395199999999999,-1.3866,13.6219,12.413,NaN,-0.5637,12.4724,61.9272,PAK
2002,144.2716,2762,5.9868,10773,11.257,2.0857,13.4438,13.0131,NaN,-0.08,12.9815,59.7238,PAK
2003,147.2515,2792,5.9401,10859,11.1319,1.0798,13.8888,13.2052,NaN,0.0471,13.5145,57.752,PAK
2004,150.268,2965,6.1264,11254,11.2206,5.9934,12.2484,12.0036,NaN,0.2786,13.0017,58.2579,PAK
2005,153.3564,3219,6.4922,12161,11.925699999999999,8.2287,12.4486,10.9254,4.51,-2.0838,14.7351,59.5145,PAK
2006,156.5242,3491,6.9178,12368,12.0216,8.1234,13.8012,14.5763,NaN,-3.3044000000000002,15.9461,60.2713,PAK
2007,159.7677,3692,7.2504,13115,12.6544,5.5811,13.5519,13.3516,NaN,-2.9687,14.0788,60.7385,PAK
2008,163.097,3847,7.6517,13490,13.002,4.1049,13.8529,12.4752,NaN,-4.6685,13.5273,70.408,PAK
2009,166.521,4e3,8.278,13783,13.1948,3.9027,12.9744,13.0944,NaN,-3.4969,12.7495,81.7129,PAK
2010,170.0439,4183,8.4987,14343,13.2937,4.4752,11.7662,12.1571,4.45,-2.8321,12.8323,85.1938,PAK
2011,173.6696,4464,8.9863,14982,13.731,6.508,10.6278,10.9914,NaN,-2.5426,13.4512,86.3434,PAK
2012,177.3923,4527,8.9636,15227,13.874,1.4059,10.3969,11.3592,NaN,-4.0194,13.6216,93.3952,PAK
2013,181.1926,4608,9.0295,15528,14.0289,1.7656,9.8525,12.0736,NaN,-3.1681,13.1649,101.6289,PAK
2014,185.0443,4808,9.2538,16035,14.3424,4.2562,9.2713,12.7464,NaN,-2.9922,12.954,101.1001,PAK
1950,0.8857,1957,13.3892,NaN,NaN,NaN,16.5181,14.3249,3.59,-22.9745,51.6445,1,PAN
1951,0.9085,1889,12.2307,NaN,NaN,-3.5536,14.3151,16.7492,NaN,-27.5736,55.3601,1,PAN
1952,0.9329,1982,12.6289,NaN,NaN,4.8146,14.1477,19.0775,NaN,-29.4483,53.7381,1,PAN
1953,0.9548,2077,12.8602,NaN,NaN,4.6692,18.5389,15.0971,NaN,-20.3848,45.261,1,PAN
1954,0.9775,2151,13.6028,NaN,NaN,3.5077,14.2867,14.8728,NaN,-21.9498,43.6626,1,PAN
1955,1.0029,2251,13.459,NaN,NaN,4.5292,15.1737,12.828,3.83,-19.6714,43.3776,1,PAN
1956,1.0286,2284,13.592600000000001,NaN,NaN,1.4723,18.1284,12.9349,NaN,-22.6962,43.1167,1,PAN
1957,1.0553,2461,14.5994,NaN,NaN,7.4583,16.9986,11.0668,NaN,-25.2347,41.7421,1,PAN
1958,1.0769,2444,14.8977,NaN,NaN,-0.6991,18.7511,11.4433,NaN,-23.5459,37.6845,1,PAN
1959,1.1066,2530,14.6086,NaN,NaN,3.4819,19.9342,10.8211,NaN,-20.0898,34.8376,1,PAN
1960,1.1388,2608,14.8798,NaN,NaN,3.0078,17.259,12.3465,4.26,-24.4163,40.3896,1,PAN
1961,1.1721,2814,15.9197,NaN,NaN,7.6267,18.6085,12.0396,NaN,-21.7566,39.0802,1,PAN
1962,1.2064,2971,16.0961,NaN,NaN,5.4304,18.3397,12.3623,NaN,-16.2672,37.0056,1,PAN
1963,1.2417,3119,16.4078,NaN,NaN,4.8462,19.2633,12.3408,NaN,-19.33,39.6546,1,PAN
1964,1.2781,3181,16.0034,NaN,NaN,1.9648,16.8446,12.323,NaN,-17.9292,41.1058,1,PAN
1965,1.3158,3371,16.12,NaN,NaN,5.7994,17.2975,11.9507,4.38,-17.108,42.1372,1,PAN
1966,1.3547,3531,16.0476,NaN,NaN,4.6485,21.1213,12.5273,NaN,-15.3677,41.9455,1,PAN
1967,1.3947,3752,16.8318,NaN,NaN,6.0658,19.9448,12.879,NaN,-12.8933,39.4224,1,PAN
1968,1.4357,3911,16.923000000000002,NaN,NaN,4.1443,20.7832,13.0494,NaN,-9.8946,37.9708,1,PAN
1969,1.4774,4148,17.5657,14581,25.1241,5.8884,21.9607,11.8642,NaN,-11.8662,37.5498,1,PAN
1970,1.5192999999999999,4817,20.6093,16851,29.1498,14.9538,25.6253,17.3279,4.69,-9.9801,38.543,1,PAN
1971,1.5631,5209,21.7633,18452,30.8944,7.8284,28.5017,17.7919,NaN,-9.748,36.7453,1,PAN
1972,1.6078000000000001,5380,21.503,18994,30.9675,3.2216,30.7037,19.7151,NaN,-9.612400000000001,35.6851,1,PAN
1973,1.6533,5497,20.8734,19584,31.023,2.1612,31.1025,19.2885,NaN,-8.4236,36.3436,1,PAN
1974,1.6991,5656,21.865099999999998,19718,32.0974,2.8466,30.0586,19.6339,NaN,-12.6988,48.8447,1,PAN
1975,1.7452,5602,21.9745,21200,34.2703,-0.9569,29.0015,21.4916,5.22,-8.6616,47.4932,1,PAN
1976,1.7915,5499,20.5875,20891,32.9289,-1.8536,28.1895,21.7191,NaN,-7.5225,41.6071,1,PAN
1977,1.8378999999999999,5305,19.1361,20723,32.2484,-3.5976,19.5638,22.7239,NaN,-4.7935,41.0006,1,PAN
1978,1.8845,5585,19.2217,21079,32.2758,5.1407,22.654,21.9092,NaN,-8.9296,41.3593,1,PAN
1979,1.9314,5680,19.0986,20816,31.6542,1.6838,23.3951,21.7297,NaN,-10.9251,43.114,1,PAN
1980,1.9786000000000001,6139,20.9602,22563,34.6009,7.7761,25.0953,21.291,5.9,-9.4744,49.4893,1,PAN
1981,2.0261,6456,21.6797,23793,35.9497,5.0257,25.7607,22.5484,NaN,-7.6518,44.0387,1,PAN
1982,2.0738,6283,21.8342,23222,35.6904,-2.7136,25.6087,26.063,NaN,-5.2772,44.4138,1,PAN
1983,2.1219,6516,21.8588,23148,34.4746,3.6537,14.8594,23.4234,NaN,-2.0181,32.5789,1,PAN
1984,2.1704,6320,19.8761,22342,32.1816,-3.0633,14.2406,25.246,NaN,-7.0989,31.0056,1,PAN
1985,2.2193,5993,18.3509,21212,30.0831,-5.3145,13.7392,27.1246,6.63,-10.1285,34.1567,1,PAN
1986,2.2686,6513,19.5015,22951,32.247,8.3314,15.4043,26.5675,NaN,-2.024,24.7918,1,PAN
1987,2.3184,6869,20.066,23479,32.7147,5.3176,14.546,26.6053,NaN,3.3835,21.2181,1,PAN
1988,2.3688000000000002,5995,16.9884,21701,29.6941,-13.6075,6.1918,24.6569,NaN,16.6046,14.9353,1,PAN
1989,2.4196,5904,16.3221,20815,28.076,-1.5287,4.3744,23.1847,NaN,8.2242,16.5738,1,PAN
1990,2.471,6261,17.1996,21404,28.6984,5.8587,13.9204,20.7493,7.26,12.2909,21.3864,1,PAN
1991,2.5229,6834,19.028,22679,30.1577,8.763,13.8874,20.2492,NaN,10.0031,20.5864,1,PAN
1992,2.5753,7180,19.4741,22577,29.0203,4.942,18.4061,18.0546,NaN,7.1878,25.4135,1,PAN
1993,2.6285,7336,19.5307,22357,28.2357,2.1503,20.3433,18.0241,NaN,5.4917,27.7056,1,PAN
1994,2.6827,7390,19.0664,22472,27.7883,0.7314,21.8162,17.7953,NaN,7.7329,27.0061,1,PAN
1995,2.7381,7210,18.2827,21444,26.1377,-2.4636,23.6845,18.790399999999998,8.04,7.1422,27.2851,1,PAN
1996,2.7948,7502,18.5018,22509,26.7627,3.9631,23.0531,18.284300000000002,NaN,6.7271,27.2209,1,PAN
1997,2.8527,8123,19.3807,23838,27.707,7.9544,22.2582,16.6245,NaN,9.4797,28.0706,1,PAN
1998,2.9114,8635,19.9579,24991,28.2323,6.1162,23.1032,15.9181,NaN,3.8782,30.152,1,PAN
1999,2.9702,8755,19.5761,24969,27.4114,1.3773,23.8338,15.5097,NaN,4.1698,30.1728,1,PAN
2e3,3.0288,9081,19.7131,26579,28.4101,3.6573,21.7267,15.0167,8.53,8.6491,28.3904,1,PAN
2001,3.0869,9059,19.7229,26192,27.8227,-0.2404,17.0364,15.8324,NaN,10.3145,27.373,1,PAN
2002,3.1447,9356,20.2775,26308,27.4915,3.2229,16.0963,16.1519,NaN,9.1421,25.4758,1,PAN
2003,3.2025,10306,21.9246,28591,29.3096,9.6728,17.4343,14.543,NaN,10.3998,21.6387,1,PAN
2004,3.2606,10345,21.378,27873,27.7915,0.38,19.4187,14.5808,NaN,5.6969,93.939,1,PAN
2005,3.3193,12555,25.322,32851,32.2144,19.3605,16.9044,12.8166,8.96,14.6036,20.5704,1,PAN
2006,3.3786,13517,26.7813,35282,34.2948,7.3769,17.9319,12.028,NaN,16.1922,66.4423,1,PAN
2007,3.4384,12818,25.1725,32411,31.2719,-5.3098,26.5408,13.1015,NaN,2.1051,74.4841,1,PAN
2008,3.4987,13808,27.4678,33673,32.4554,7.4439,31.2089,13.2966,NaN,-4.8055,75.5009,1,PAN
2009,3.5594,14056,29.0923,32135,30.7637,1.7818,23.6615,12.64,NaN,2.5101,73.4195,1,PAN
2010,3.6205,15048,30.575,34514,31.9887,6.8149,29.4118,13.0308,9.15,-5.0663,75.299,1,PAN
2011,3.682,16762,33.744,38655,35.4261,10.7909,35.577,12.1484,NaN,-7.6312999999999995,83.6998,1,PAN
2012,3.7438000000000002,18229,36.0927,40568,36.9632,8.3884,36.2362,11.2507,NaN,-4.9177,28.8111,1,PAN
2013,3.8057,21226,41.5941,46650,42.1463,15.2194,33.8885,9.9925,NaN,5.3856,25.257,1,PAN
2014,3.8675,20103,38.6896,44460,39.7674,-5.4359,35.9479,11.0777,NaN,1.6629,27.3932,1,PAN
1950,7.7183,2026,13.8594,5880,16.2448,NaN,9.9579,12.0005,2.46,-0.074,21.3553,0,PER
1951,7.9142,2128,13.7792,6242,16.6231,4.9153,13.205,11.687,NaN,-3.7779,24.6707,0,PER
1952,8.1159,2199,14.0104,6520,16.9953,3.2754,15.0432,12.3368,NaN,-2.3481,25.1048,0,PER
1953,8.3246,2259,13.9854,6771,17.1097,2.6761,15.2312,12.0633,NaN,-1.3075999999999999,24.3344,0,PER
1954,8.5419,2340,14.7956,7094,17.668,3.525,12.3157,13.5436,NaN,-0.8899,22.2228,0,PER
1955,8.769,2404,14.375,7376,17.57,2.7084,13.4597,13.0607,2.7,-2.7854,23.8928,0,PER
1956,9.005,2422,14.4147,7523,17.9354,0.7601,15.7599,13.4901,NaN,-3.8946,25.7923,0,PER
1957,9.2489,2553,15.1439,8027,18.8268,5.2477,16.7543,14.5676,NaN,-3.9278,25.2188,0,PER
1958,9.5023,2454,14.9578,7814,18.1829,-3.9582,14.9275,14.8014,NaN,-3.0574,22.836,0,PER
1959,9.7663,2432,14.0391,7845,17.3958,-0.8969,12.5512,16.1882,NaN,-1.2971,22.0166,0,PER
1960,10.0426,2614,14.9149,8547,18.7458,7.2193,13.7611,17.3558,2.91,-1.3276,26.5018,0,PER
1961,10.3323,2720,15.384,8993,19.2454,3.9687,12.8266,19.2697,NaN,-2.3382,28.3111,0,PER
1962,10.6347,2876,15.5795,9620,19.7026,5.5909,12.625,18.6409,NaN,-2.3159,25.8264,0,PER
1963,10.9475,2948,15.5107,9977,19.8366,2.4854,11.8192,18.7048,NaN,-3.9520999999999997,24.4257,0,PER
1964,11.2687,3050,15.3444,10440,20.0249,3.3827,11.8211,19.8734,NaN,-4.6002,24.359,0,PER
1965,11.5962,3163,15.1247,10941,20.1706,3.631,12.1826,20.192,3.25,-5.8739,24.5606,0,PER
1966,11.929,3304,15.0169,11551,20.6138,4.3836,13.52,19.1481,NaN,-6.4568,23.7383,0,PER
1967,12.2686,3373,15.1335,11913,21.2319,2.0683,12.3248,19.2783,NaN,-7.1459,22.8846,0,PER
1968,12.6162,3268,14.1418,11658,20.2398,-3.1736,9.1299,20.8088,NaN,-6.3414,22.2834,0,PER
1969,12.9733,3331,14.1053,12001,20.6797,1.9026,9.4145,21.1348,NaN,-5.858,19.3343,0,PER
1970,13.3411,3424,14.6479,12146,21.0097,2.7492,9.6084,21.1454,3.67,-5.7903,19.8046,0,PER
1971,13.7043,3542,14.798400000000001,12382,20.7318,3.4017,10.5374,21.4975,NaN,-5.4306,19.1052,0,PER
1972,14.0725,3539,14.1443,12216,19.916,-0.096,9.7158,22.6482,NaN,-4.9862,18.8904,0,PER
1973,14.4476,3740,14.202,12776,20.2386,5.5403,13.4712,22.1392,NaN,-7.2127,17.0887,0,PER
1974,14.8328,3981,15.3891,13408,21.8266,6.2326,16.9938,21.5143,NaN,-9.8794,20.6223,0,PER
1975,15.23,4075,15.9847,13772,22.2626,2.3415,16.1865,23.0165,4.45,-9.0202,21.0583,0,PER
1976,15.6399,3992,14.9434,13479,21.2457,-2.0702,13.8791,23.8844,NaN,-7.9056,17.2864,0,PER
1977,16.0613,3832,13.8221,13021,20.2628,-4.0869,12.1904,27.5766,NaN,-9.8509,18.1905,0,PER
1978,16.4911,3632,12.5003,12419,19.0151,-5.3569,11.6821,24.7679,NaN,-2.9472,18.1813,0,PER
1979,16.9248,3611,12.1433,12398,18.8537,-0.572,13.1231,21.9475,NaN,0.3003,21.1111,0,PER
1980,17.3591,3856,13.1652,13102,20.0927,6.5554,16.2112,24.8461,5.27,-4.05,21.3959,0,PER
1981,17.7926,4074,13.6819,13667,20.6495,5.5003,19.0182,23.3087,NaN,-5.5654,18.8902,0,PER
1982,18.2257,4009,13.9341,13341,20.5048,-1.5967,18.4482,26.0357,NaN,-6.4196,20.0246,0,PER
1983,18.6604,3623,12.154,11747,17.4944,-10.1272,13.2884,26.3396,NaN,-3.893,16.3673,0,PER
1984,19.0996,3691,11.6089,11820,17.0256,1.8569,12.3558,24.1353,NaN,-0.7879,16.3517,0,PER
1985,19.545,3613,11.0648,11556,16.3887,-2.1307,10.8406,25.8786,5.83,-2.5267,17.358,0,PER
1986,19.9962,4069,12.182,12252,17.2149,11.8684,12.6514,25.6579,NaN,-4.5870999999999995,12.1999,0,PER
1987,20.4517,4449,12.9952,13185,18.3719,8.9264,14.4785,24.9907,NaN,-6.2046,12.1779,0,PER
1988,20.9099,4137,11.7218,12455,17.0425,-7.2712,13.9827,22.7845,NaN,-1.9708999999999999,12.637,1e-4,PER
1989,21.3689,3370,9.3169,10126,13.6585,-20.4894,13.642,22.8989,NaN,-3.1404,12.3864,0.0027,PER
1990,21.8267,3346,9.1911,9974,13.3731,-0.7366,13.6385,19.7158,6.52,-1.5017,15.2997,0.1879,PER
1991,22.2831,3433,9.5586,9790,13.0183,2.581,14.656,19.7697,NaN,-2.7247,13.0474,0.7725,PER
1992,22.7371,3446,9.3465,10017,12.875399999999999,0.3802,15.5006,20.5576,NaN,-2.5313,18.7512,1.2458,PER
1993,23.1842,3614,9.6212,10364,13.0889,4.7564,17.5209,20.4167,NaN,-3.8272,18.1643,1.9883,PER
1994,23.6194,4145,10.6934,11511,14.2344,13.7033,20.8166,19.8624,NaN,-3.4215,19.6024,2.195,PER
1995,24.0388,4574,11.5973,12306,14.9995,9.848,23.4654,19.6928,7.25,-5.9144,21.503,2.2533,PER
1996,24.4411,4756,11.7305,12546,14.9169,3.914,22.5,19.9549,NaN,-4.975,20.74,2.4533,PER
1997,24.8274,4997,11.923400000000001,13110,15.2373,4.944,24.5513,18.2568,NaN,-4.6287,22.4867,2.6642,PER
1998,25.1997,4823,11.1469,12311,13.907399999999999,-3.5527,24.7389,17.3285,NaN,-5.281,22.1324,2.93,PER
1999,25.5613,4744,10.6076,11952,13.1214,-1.6492,21.8879,16.4764,NaN,-2.4515000000000002,20.592,3.3833,PER
2e3,25.9149,4814,10.451,11744,12.5535,1.4725,21.5196,15.3517,8.27,-2.2293,23.1802,3.49,PER
2001,26.2614,4785,10.4177,11668,12.3945,-0.6098,20.6344,14.0586,NaN,-2.3513,23.6959,3.5068,PER
2002,26.6015,5025,10.8918,12150,12.6964,4.9009,21.0167,12.3342,NaN,-1.913,23.5012,3.5164999999999997,PER
2003,26.9377,5287,11.2466,12653,12.9709,5.0677,21.1183,11.6252,NaN,-1.062,23.36,3.4785,PER
2004,27.2732,5657,11.6895,13396,13.3568,6.7677,19.993,10.7391,NaN,1.6195,26.285,3.4132,PER
2005,27.6104,6185,12.4751,14501,14.22,8.9336,19.5505,10.4588,9.19,3.577,29.6801,3.2958,PER
2006,27.95,6942,13.755700000000001,15898,15.4532,11.5453,21.8653,10.3674,NaN,5.0313,33.5158,3.274,PER
2007,28.2928,7648,15.0191,17290,16.6821,9.6724,23.8536,10.2516,NaN,3.4137,34.6427,3.128,PER
2008,28.642,8315,16.5412,18577,17.9052,8.3712,27.0419,10.413,NaN,-0.9336,36.7204,2.9244,PER
2009,29.0016,8270,17.1156,18255,17.4755,-0.5509,20.1119,12.1271,NaN,2.0864,30.4826,3.0115,PER
2010,29.3736,9334,18.9646,20324,18.8367,12.1029,22.6544,11.7856,8.68,1.4583,34.6219,2.8251,PER
2011,29.759900000000002,10044,20.219,21559,19.7585,7.3337,21.8278,11.7569,NaN,2.544,38.9888,2.7541,PER
2012,30.1588,10486,20.762,22368,20.3802,4.3095,22.8054,11.998,NaN,0.8832,39.4645,2.6376,PER
2013,30.5655,10784,21.1321,22681,20.4914,2.8,23.9649,12.3546,NaN,-1.6401,36.9448,2.7019,PER
2014,30.9731,10931,21.0387,22990,20.564,1.3594,22.9433,12.8699,NaN,-2.2381,33.7589,2.839,PER
1950,19.5991,1372,9.3868,4317,11.927,NaN,19.3714,13.0174,1.88,-4.1996,24.7377,1.9994,PHL
1951,20.1964,1368,8.8569,4306,11.468,-0.3142,19.7442,13.2372,NaN,-8.3902,31.5898,1.9994,PHL
1952,20.8118,1448,9.2271,4562,11.8928,5.7055,18.3457,13.3309,NaN,-5.725,27.3209,2.0004,PHL
1953,21.4459,1572,9.7362,4957,12.5264,8.225,20.3394,12.4001,NaN,-6.3876,23.7694,1.9994,PHL
1954,22.0994,1640,10.3725,5175,12.8877,4.2249,20.7443,12.1725,NaN,-7.6032,23.9448,1.9985,PHL
1955,22.7728,1723,10.3052,5441,12.9605,4.9404,20.1415,11.8953,2.73,-6.0617,24.7313,1.9985,PHL
1956,23.4668,1735,10.3245,5481,13.0677,0.6722,19.4264,11.8687,NaN,-4.9379,21.24,1.9994,PHL
1957,24.1818,1797,10.6582,5781,13.5595,3.4932,21.7963,11.5817,NaN,-5.1874,22.1395,2.0004,PHL
1958,24.9187,1807,11.0151,5674,13.2047,0.5721,21.1058,11.6286,NaN,-3.8399,18.9536,2.0004,PHL
1959,25.678,1936,11.1767,6157,13.6519,6.8979,21.885,10.7084,NaN,0.527,15.7747,1.9955,PHL
1960,26.4604,1879,10.7236,6279,13.7706,-2.9704,19.233,11.7037,3.01,-1.822,18.3455,2.015,PHL
1961,27.2781,1915,10.8325,6092,13.0382,1.8827,20.2733,12.1713,NaN,-3.7612,17.2324,2.02,PHL
1962,28.1265,1998,10.8203,6283,12.8682,4.2158,18.2742,11.6454,NaN,-0.0023,15.9121,3.7279,PHL
1963,29.0057,2058,10.8256,6410,12.7451,2.9767,20.446,11.8351,NaN,-1.5912,17.9467,3.9104,PHL
1964,29.9157,2042,10.2723,6229,11.9478,-0.786,22.2542,12.0948,NaN,-4.7147,20.1418,3.91,PHL
1965,30.8555,2073,9.9137,6681,12.3175,1.5204,22.4296,12.2056,3.49,-4.8448,18.5564,3.9092000000000002,PHL
1966,31.817,2095,9.5209,6543,11.6767,1.0558,21.4931,11.9625,NaN,-3.8159,17.9929,3.9,PHL
1967,32.7931,2082,9.3378,6385,11.3798,-0.648,22.842,13.282399999999999,NaN,-8.211,17.9003,3.9,PHL
1968,33.7835,2151,9.307,6827,11.8523,3.2747,21.5386,13.509,NaN,-5.9615,17.215,3.9,PHL
1969,34.7873,2204,9.3343,7359,12.6797,2.4528,21.6068,13.6263,NaN,-4.5767,16.0277,3.9,PHL
1970,35.8047,2279,9.7513,7747,13.4002,3.3457,19.6806,13.7379,4.03,0.0154,16.3347,5.9043,PHL
1971,36.8511,2353,9.8289,7450,12.4735,3.1718,18.9,15.0812,NaN,1.3269,15.429,6.4317,PHL
1972,37.9254,2419,9.6685,7854,12.8055,2.7804,17.5874,17.283,NaN,2.0945,14.7837,6.6748,PHL
1973,39.0261,2553,9.6921,7732,12.2487,5.3768,17.5107,18.9201,NaN,2.0464,16.3818,6.7562999999999995,PHL
1974,40.15,2640,10.2047,8242,13.4168,3.3584,19.751,21.9574,NaN,-3.0075,19.6005,6.7879000000000005,PHL
1975,41.2951,2798,10.9744,8545,13.8138,5.8163,21.6855,23.4545,4.6,-3.9153000000000002,18.2559,7.2479,PHL
1976,42.4612,2902,10.8645,8574,13.5142,3.6592,23.7251,21.9785,NaN,-4.4672,18.0386,7.4403,PHL
1977,43.6503,2918,10.5259,9545,14.8539,0.5472,22.7313,21.011,NaN,-4.8715,18.9217,7.4028,PHL
1978,44.8663,3022,10.4017,8735,13.374,3.5072,22.9963,19.9486,NaN,-4.3424,18.8783,7.3658,PHL
1979,46.114,3009,10.1186,9164,13.9352,-0.4332,24.7023,19.8685,NaN,-8.9875,21.9272,7.3775,PHL
1980,47.397,3215,10.9758,9546,14.6398,6.6066,21.8883,18.696,5.39,-3.5373,26.721800000000002,7.5114,PHL
1981,48.7156,3284,11.0277,9629,14.5496,2.123,21.9028,17.8923,NaN,-0.765,24.3758,7.8995999999999995,PHL
1982,50.0685,3357,11.6655,9658,14.844,2.1987,23.1531,18.769,NaN,-1.0954,19.1881,8.54,PHL
1983,51.455,3300,11.068,9351,13.9269,-1.7171,24.5639,18.0013,NaN,-1.0777,20.9177,11.1127,PHL
1984,52.874,3004,9.4463,8724,12.5667,-9.3984,16.6917,17.3528,NaN,3.674,19.9876,16.6987,PHL
1985,54.3237,2768,8.4761,7858,11.1441,-8.1674,12.1376,18.746,6.21,4.7267,17.7906,18.6073,PHL
1986,55.8039,2860,8.5622,8088,11.3644,3.2606,12.9998,18.8723,NaN,3.9465,15.3444,20.3857,PHL
1987,57.3128,3072,8.9732,8959,12.4831,7.1527,14.7401,18.6687,NaN,4.2022,15.538499999999999,20.5677,PHL
1988,58.8444,3315,9.3921,9572,13.0973,7.605,15.8898,19.0858,NaN,3.312,16.7829,21.0947,PHL
1989,60.3912,3524,9.7426,10251,13.8273,6.1355,18.0629,19.5463,NaN,0.8716,17.9645,21.7367,PHL
1990,61.9473,3765,10.3427,10875,14.5812,6.6001,19.282,18.7816,6.59,-1.2524,17.6197,24.3105,PHL
1991,63.5099,3751,10.4444,10867,14.4513,-0.3609,16.7108,18.6176,NaN,-0.2113,16.7198,27.4786,PHL
1992,65.0789,3834,10.3984,10897,14.007,2.1829,18.5486,18.6667,NaN,-3.5138,20.7098,25.5125,PHL
1993,66.655,3976,10.5854,11292,14.2612,3.6419,20.2922,19.4475,NaN,-6.3775,23.3318,27.1198,PHL
1994,68.2401,4328,11.1657,12200,15.0865,8.4746,20.4853,19.5633,NaN,-4.2767,23.7065,26.4172,PHL
1995,69.8357,4671,11.8448,13197,16.085,7.6388,20.1555,19.4519,7.12,-2.9196999999999997,25.3401,25.7145,PHL
1996,71.4374,5018,12.3773,13594,16.163,7.1686,21.8195,19.1825,NaN,-4.4276,26.6936,26.2161,PHL
1997,73.0426,4872,11.624600000000001,13287,15.4439,-2.9604,23.3144,19.2484,NaN,-6.7338000000000005,32.0426,29.4707,PHL
1998,74.6562,4354,10.0641,11978,13.5312,-11.2334,20.1565,19.4342,NaN,-9.2002,33.6916,40.8931,PHL
1999,76.2852,4146,9.2696,11356,12.4667,-4.9144,17.3147,18.2831,NaN,-7.6414,38.1492,39.089,PHL
2e3,77.9322,4175,9.0638,12210,13.0509,0.7139,16.6912,16.8406,7.54,-4.5106,42.7036,44.1923,PHL
2001,79.6045,4121,8.9724,11383,12.0914,-1.3033,20.0645,15.6658,NaN,-6.9442,39.9632,50.9926,PHL
2002,81.2944,4088,8.8602,11478,11.994299999999999,-0.8082,22.4388,14.1171,NaN,-7.8114,44.5638,51.6036,PHL
2003,82.9717,4104,8.7307,11284,11.5672,0.3898,20.7947,13.9572,NaN,-5.6951,42.1167,54.2033,PHL
2004,84.5962,4143,8.5607,11567,11.5327,0.9381,18.9674,13.4501,NaN,-3.2696,42.0393,56.0399,PHL
2005,86.1414,4224,8.5196,11620,11.3954,1.9491,18.1793,13.3348,7.85,-2.073,41.7392,55.0855,PHL
2006,87.5929,4360,8.6389,12233,11.8906,3.1644,15.1393,12.9142,NaN,0.5329,42.6577,51.3143,PHL
2007,88.9655,4631,9.0947,12949,12.4944,6.0269,14.4525,12.0037,NaN,1.9523000000000001,39.1137,46.1484,PHL
2008,90.2971,4872,9.6913,13552,13.0622,5.0712,17.5606,10.7669,NaN,-1.1299,35.2515,44.3233,PHL
2009,91.6419,4999,10.3456,13804,13.215,2.5688,15.9755,10.7397,NaN,-0.4366,27.3799,47.6797,PHL
2010,93.0389,5430,11.0339,14868,13.78,8.2853,19.9035,9.6943,8.18,-1.9952,31.7459,45.1097,PHL
2011,94.5012,5851,11.7785,15456,14.1651,7.4599,19.9155,8.6005,NaN,-1.933,28.0032,43.3131,PHL
2012,96.0173,6003,11.8862,16539,15.0692,2.5695,17.8957,9.5123,NaN,-2.7842000000000002,29.2007,42.2288,PHL
